SN:3K430000002098 BD:Feb 22 2019 VC:6c0e877 MD5:23c7c984f9ae360a656e7db26e850528
SysTime,                      Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,            Gnd,         Gnd_sd,         LTC0_v,      LTC0_v_sd,         Batt_v,      Batt_v_sd,   BATT_PERCENT,BATT_PERCENT_sd,       Fit_Flag,      MIU_VALVE,       MIU_DESC
26/04/2022 10:01:45.936, 26/04/2022 08:01:45.863, 2.01331e+0, 0.00000e+0, 4.26619e+2, 0.00000e+0, 8.97431e+3, 0.00000e+0, 2.03154e+0, 0.00000e+0, 4.30482e+2, 0.00000e+0, 4.99882e+2, 0.00000e+0, 1.64889e+1, 0.00000e+0, -4.43107e-1, 0.00000e+0, 2.87283e+0, 0.00000e+0, 8.45807e-2, 0.00000e+0, -8.25269e-1, 0.00000e+0, 4.98837e+0, 0.00000e+0, 8.89982e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:01:46.927, 26/04/2022 08:01:46.858, 2.01321e+0, 0.00000e+0, 4.18505e+2, 0.00000e+0, 8.98676e+3, 0.00000e+0, 2.03147e+0, 0.00000e+0, 4.22300e+2, 0.00000e+0, 4.99761e+2, 0.00000e+0, 1.65043e+1, 0.00000e+0, -4.57506e-1, 0.00000e+0, 2.87283e+0, 0.00000e+0, 8.45610e-2, 0.00000e+0, -8.25269e-1, 0.00000e+0, 4.98746e+0, 0.00000e+0, 8.89400e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:01:47.929, 26/04/2022 08:01:47.852, 2.01124e+0, 0.00000e+0, 4.21438e+2, 0.00000e+0, 8.94536e+3, 0.00000e+0, 2.02939e+0, 0.00000e+0, 4.25242e+2, 0.00000e+0, 5.01134e+2, 0.00000e+0, 1.64738e+1, 0.00000e+0, -4.36918e-1, 0.00000e+0, 2.87241e+0, 0.00000e+0, 8.45855e-2, 0.00000e+0, -8.25269e-1, 0.00000e+0, 4.99081e+0, 0.00000e+0, 8.91544e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:01:48.925, 26/04/2022 08:01:48.846, 2.00951e+0, 0.00000e+0, 4.18504e+2, 0.00000e+0, 8.86110e+3, 0.00000e+0, 2.02747e+0, 0.00000e+0, 4.22246e+2, 0.00000e+0, 5.01745e+2, 0.00000e+0, 1.64815e+1, 0.00000e+0, -4.45724e-1, 0.00000e+0, 2.87416e+0, 0.00000e+0, 8.45835e-2, 0.00000e+0, -8.25269e-1, 0.00000e+0, 4.99194e+0, 0.00000e+0, 8.92266e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:01:49.910, 26/04/2022 08:01:49.841, 2.00966e+0, 0.00000e+0, 4.25309e+2, 0.00000e+0, 8.84029e+3, 0.00000e+0, 2.02758e+0, 0.00000e+0, 4.29103e+2, 0.00000e+0, 5.02045e+2, 0.00000e+0, 1.64912e+1, 0.00000e+0, -4.52703e-1, 0.00000e+0, 2.87326e+0, 0.00000e+0, 8.45319e-2, 0.00000e+0, -8.25269e-1, 0.00000e+0, 4.98982e+0, 0.00000e+0, 8.90911e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:01:50.904, 26/04/2022 08:01:50.835, 2.01185e+0, 0.00000e+0, 4.22412e+2, 0.00000e+0, 9.04488e+3, 0.00000e+0, 2.03021e+0, 0.00000e+0, 4.26267e+2, 0.00000e+0, 5.01164e+2, 0.00000e+0, 1.64785e+1, 0.00000e+0, -4.40987e-1, 0.00000e+0, 2.87349e+0, 0.00000e+0, 8.45268e-2, 0.00000e+0, -8.25269e-1, 0.00000e+0, 4.98716e+0, 0.00000e+0, 8.89203e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:01:51.901, 26/04/2022 08:01:51.830, 2.01152e+0, 0.00000e+0, 4.21510e+2, 0.00000e+0, 8.95904e+3, 0.00000e+0, 2.02970e+0, 0.00000e+0, 4.25321e+2, 0.00000e+0, 5.00984e+2, 0.00000e+0, 1.64948e+1, 0.00000e+0, -4.48308e-1, 0.00000e+0, 2.87358e+0, 0.00000e+0, 8.45674e-2, 0.00000e+0, -8.25269e-1, 0.00000e+0, 4.98767e+0, 0.00000e+0, 8.89535e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:01:52.899, 26/04/2022 08:01:52.825, 2.01173e+0, 0.00000e+0, 4.24051e+2, 0.00000e+0, 8.97838e+3, 0.00000e+0, 2.02996e+0, 0.00000e+0, 4.27893e+2, 0.00000e+0, 5.00693e+2, 0.00000e+0, 1.64885e+1, 0.00000e+0, -4.42290e-1, 0.00000e+0, 2.87349e+0, 0.00000e+0, 8.45695e-2, 0.00000e+0, -8.25269e-1, 0.00000e+0, 4.99191e+0, 0.00000e+0, 8.92250e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:01:53.893, 26/04/2022 08:01:53.819, 2.01177e+0, 0.00000e+0, 4.22244e+2, 0.00000e+0, 9.00822e+3, 0.00000e+0, 2.03006e+0, 0.00000e+0, 4.26082e+2, 0.00000e+0, 5.00353e+2, 0.00000e+0, 1.64723e+1, 0.00000e+0, -4.49838e-1, 0.00000e+0, 2.87351e+0, 0.00000e+0, 8.45724e-2, 0.00000e+0, -8.25269e-1, 0.00000e+0, 4.98568e+0, 0.00000e+0, 8.88253e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:01:54.883, 26/04/2022 08:01:54.814, 2.01387e+0, 0.00000e+0, 4.23108e+2, 0.00000e+0, 9.07480e+3, 0.00000e+0, 2.03232e+0, 0.00000e+0, 4.26983e+2, 0.00000e+0, 4.99355e+2, 0.00000e+0, 1.64795e+1, 0.00000e+0, -4.44057e-1, 0.00000e+0, 2.87250e+0, 0.00000e+0, 8.46058e-2, 0.00000e+0, -8.25269e-1, 0.00000e+0, 4.98567e+0, 0.00000e+0, 8.88250e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:01:55.886, 26/04/2022 08:01:55.808, 2.01256e+0, 0.00000e+0, 4.21087e+2, 0.00000e+0, 9.01147e+3, 0.00000e+0, 2.03086e+0, 0.00000e+0, 4.24917e+2, 0.00000e+0, 5.00049e+2, 0.00000e+0, 1.64905e+1, 0.00000e+0, -4.42596e-1, 0.00000e+0, 2.87296e+0, 0.00000e+0, 8.45734e-2, 0.00000e+0, -8.25269e-1, 0.00000e+0, 4.99081e+0, 0.00000e+0, 8.91547e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:01:56.874, 26/04/2022 08:01:56.803, 2.01124e+0, 0.00000e+0, 4.22331e+2, 0.00000e+0, 9.03179e+3, 0.00000e+0, 2.02957e+0, 0.00000e+0, 4.26180e+2, 0.00000e+0, 5.00622e+2, 0.00000e+0, 1.64680e+1, 0.00000e+0, -4.48730e-1, 0.00000e+0, 2.87309e+0, 0.00000e+0, 8.45988e-2, 0.00000e+0, -8.25269e-1, 0.00000e+0, 4.99023e+0, 0.00000e+0, 8.91172e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:01:57.869, 26/04/2022 08:01:57.798, 2.01011e+0, 0.00000e+0, 4.22312e+2, 0.00000e+0, 9.00045e+3, 0.00000e+0, 2.02837e+0, 0.00000e+0, 4.26148e+2, 0.00000e+0, 5.01975e+2, 0.00000e+0, 1.64903e+1, 0.00000e+0, -4.48344e-1, 0.00000e+0, 2.87267e+0, 0.00000e+0, 8.45883e-2, 0.00000e+0, -8.25258e-1, 0.00000e+0, 4.98789e+0, 0.00000e+0, 8.89675e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:01:58.865, 26/04/2022 08:01:58.792, 2.00931e+0, 0.00000e+0, 4.21327e+2, 0.00000e+0, 9.07460e+3, 0.00000e+0, 2.02771e+0, 0.00000e+0, 4.25185e+2, 0.00000e+0, 5.01797e+2, 0.00000e+0, 1.64687e+1, 0.00000e+0, -4.42715e-1, 0.00000e+0, 2.87322e+0, 0.00000e+0, 8.45096e-2, 0.00000e+0, -8.25258e-1, 0.00000e+0, 4.98728e+0, 0.00000e+0, 8.89282e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:01:59.859, 26/04/2022 08:01:59.786, 2.01050e+0, 0.00000e+0, 4.19554e+2, 0.00000e+0, 9.04046e+3, 0.00000e+0, 2.02884e+0, 0.00000e+0, 4.23382e+2, 0.00000e+0, 5.01432e+2, 0.00000e+0, 1.64714e+1, 0.00000e+0, -4.38650e-1, 0.00000e+0, 2.87299e+0, 0.00000e+0, 8.45826e-2, 0.00000e+0, -8.25249e-1, 0.00000e+0, 4.98948e+0, 0.00000e+0, 8.90691e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:00.852, 26/04/2022 08:02:00.781, 2.01036e+0, 0.00000e+0, 4.20056e+2, 0.00000e+0, 9.18736e+3, 0.00000e+0, 2.02900e+0, 0.00000e+0, 4.23951e+2, 0.00000e+0, 5.00760e+2, 0.00000e+0, 1.64823e+1, 0.00000e+0, -4.50735e-1, 0.00000e+0, 2.87385e+0, 0.00000e+0, 8.45634e-2, 0.00000e+0, -8.25249e-1, 0.00000e+0, 4.98691e+0, 0.00000e+0, 8.89044e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:01.849, 26/04/2022 08:02:01.775, 2.01249e+0, 0.00000e+0, 4.17361e+2, 0.00000e+0, 8.94662e+3, 0.00000e+0, 2.03066e+0, 0.00000e+0, 4.21129e+2, 0.00000e+0, 5.00183e+2, 0.00000e+0, 1.64761e+1, 0.00000e+0, -4.46441e-1, 0.00000e+0, 2.87346e+0, 0.00000e+0, 8.44996e-2, 0.00000e+0, -8.25235e-1, 0.00000e+0, 4.98885e+0, 0.00000e+0, 8.90287e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:02.848, 26/04/2022 08:02:02.770, 2.01170e+0, 0.00000e+0, 4.20450e+2, 0.00000e+0, 9.05409e+3, 0.00000e+0, 2.03008e+0, 0.00000e+0, 4.24292e+2, 0.00000e+0, 4.99970e+2, 0.00000e+0, 1.64936e+1, 0.00000e+0, -4.48012e-1, 0.00000e+0, 2.87307e+0, 0.00000e+0, 8.45482e-2, 0.00000e+0, -8.25225e-1, 0.00000e+0, 4.98785e+0, 0.00000e+0, 8.89647e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:03.843, 26/04/2022 08:02:03.764, 2.01288e+0, 0.00000e+0, 4.19278e+2, 0.00000e+0, 9.07319e+3, 0.00000e+0, 2.03131e+0, 0.00000e+0, 4.23117e+2, 0.00000e+0, 4.99867e+2, 0.00000e+0, 1.64831e+1, 0.00000e+0, -4.48809e-1, 0.00000e+0, 2.87341e+0, 0.00000e+0, 8.45616e-2, 0.00000e+0, -8.25225e-1, 0.00000e+0, 4.98746e+0, 0.00000e+0, 8.89400e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:04.838, 26/04/2022 08:02:04.759, 2.01263e+0, 0.00000e+0, 4.20377e+2, 0.00000e+0, 9.12120e+3, 0.00000e+0, 2.03116e+0, 0.00000e+0, 4.24246e+2, 0.00000e+0, 4.99909e+2, 0.00000e+0, 1.64774e+1, 0.00000e+0, -4.46514e-1, 0.00000e+0, 2.87270e+0, 0.00000e+0, 8.45496e-2, 0.00000e+0, -8.25210e-1, 0.00000e+0, 4.98868e+0, 0.00000e+0, 8.90179e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:05.827, 26/04/2022 08:02:05.754, 2.01038e+0, 0.00000e+0, 4.19711e+2, 0.00000e+0, 8.99600e+3, 0.00000e+0, 2.02863e+0, 0.00000e+0, 4.23521e+2, 0.00000e+0, 5.01110e+2, 0.00000e+0, 1.64808e+1, 0.00000e+0, -4.50726e-1, 0.00000e+0, 2.87300e+0, 0.00000e+0, 8.45759e-2, 0.00000e+0, -8.25210e-1, 0.00000e+0, 4.98986e+0, 0.00000e+0, 8.90936e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:06.821, 26/04/2022 08:02:06.748, 2.00925e+0, 0.00000e+0, 4.20113e+2, 0.00000e+0, 9.11408e+3, 0.00000e+0, 2.02773e+0, 0.00000e+0, 4.23977e+2, 0.00000e+0, 5.01953e+2, 0.00000e+0, 1.64736e+1, 0.00000e+0, -4.41859e-1, 0.00000e+0, 2.87318e+0, 0.00000e+0, 8.46219e-2, 0.00000e+0, -8.25198e-1, 0.00000e+0, 4.98911e+0, 0.00000e+0, 8.90456e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:07.815, 26/04/2022 08:02:07.743, 2.00931e+0, 0.00000e+0, 4.21350e+2, 0.00000e+0, 9.22686e+3, 0.00000e+0, 2.02802e+0, 0.00000e+0, 4.25274e+2, 0.00000e+0, 5.01920e+2, 0.00000e+0, 1.64776e+1, 0.00000e+0, -4.46926e-1, 0.00000e+0, 2.87288e+0, 0.00000e+0, 8.46295e-2, 0.00000e+0, -8.25198e-1, 0.00000e+0, 4.98726e+0, 0.00000e+0, 8.89272e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:08.808, 26/04/2022 08:02:08.737, 2.01067e+0, 0.00000e+0, 4.18642e+2, 0.00000e+0, 9.18920e+3, 0.00000e+0, 2.02931e+0, 0.00000e+0, 4.22524e+2, 0.00000e+0, 5.01629e+2, 0.00000e+0, 1.64804e+1, 0.00000e+0, -4.39838e-1, 0.00000e+0, 2.87343e+0, 0.00000e+0, 8.46072e-2, 0.00000e+0, -8.25198e-1, 0.00000e+0, 4.98753e+0, 0.00000e+0, 8.89440e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:09.806, 26/04/2022 08:02:09.731, 2.01150e+0, 0.00000e+0, 4.20223e+2, 0.00000e+0, 9.10136e+3, 0.00000e+0, 2.02998e+0, 0.00000e+0, 4.24083e+2, 0.00000e+0, 5.00806e+2, 0.00000e+0, 1.64831e+1, 0.00000e+0, -4.46488e-1, 0.00000e+0, 2.87290e+0, 0.00000e+0, 8.45840e-2, 0.00000e+0, -8.25198e-1, 0.00000e+0, 4.98712e+0, 0.00000e+0, 8.89182e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:10.801, 26/04/2022 08:02:10.726, 2.01158e+0, 0.00000e+0, 4.17927e+2, 0.00000e+0, 9.16968e+3, 0.00000e+0, 2.03020e+0, 0.00000e+0, 4.21795e+2, 0.00000e+0, 5.00427e+2, 0.00000e+0, 1.64819e+1, 0.00000e+0, -4.41386e-1, 0.00000e+0, 2.87257e+0, 0.00000e+0, 8.45756e-2, 0.00000e+0, -8.25188e-1, 0.00000e+0, 4.98775e+0, 0.00000e+0, 8.89582e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:11.791, 26/04/2022 08:02:11.721, 2.01258e+0, 0.00000e+0, 4.21201e+2, 0.00000e+0, 9.16112e+3, 0.00000e+0, 2.03119e+0, 0.00000e+0, 4.25096e+2, 0.00000e+0, 4.99348e+2, 0.00000e+0, 1.64948e+1, 0.00000e+0, -4.37483e-1, 0.00000e+0, 2.87257e+0, 0.00000e+0, 8.45991e-2, 0.00000e+0, -8.25188e-1, 0.00000e+0, 4.98760e+0, 0.00000e+0, 8.89488e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:12.790, 26/04/2022 08:02:12.715, 2.01301e+0, 0.00000e+0, 4.21325e+2, 0.00000e+0, 9.14524e+3, 0.00000e+0, 2.03159e+0, 0.00000e+0, 4.25214e+2, 0.00000e+0, 4.99996e+2, 0.00000e+0, 1.64899e+1, 0.00000e+0, -4.41939e-1, 0.00000e+0, 2.87246e+0, 0.00000e+0, 8.46705e-2, 0.00000e+0, -8.25177e-1, 0.00000e+0, 4.98849e+0, 0.00000e+0, 8.90058e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:13.790, 26/04/2022 08:02:13.710, 2.00987e+0, 0.00000e+0, 4.16787e+2, 0.00000e+0, 9.14578e+3, 0.00000e+0, 2.02842e+0, 0.00000e+0, 4.20634e+2, 0.00000e+0, 5.00608e+2, 0.00000e+0, 1.64858e+1, 0.00000e+0, -4.49715e-1, 0.00000e+0, 2.87342e+0, 0.00000e+0, 8.46191e-2, 0.00000e+0, -8.25177e-1, 0.00000e+0, 4.98648e+0, 0.00000e+0, 8.88771e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:14.777, 26/04/2022 08:02:14.704, 2.01051e+0, 0.00000e+0, 4.20291e+2, 0.00000e+0, 9.10721e+3, 0.00000e+0, 2.02898e+0, 0.00000e+0, 4.24154e+2, 0.00000e+0, 5.01385e+2, 0.00000e+0, 1.64942e+1, 0.00000e+0, -4.47081e-1, 0.00000e+0, 2.87336e+0, 0.00000e+0, 8.45841e-2, 0.00000e+0, -8.25177e-1, 0.00000e+0, 4.98752e+0, 0.00000e+0, 8.89439e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:15.773, 26/04/2022 08:02:15.699, 2.00891e+0, 0.00000e+0, 4.20946e+2, 0.00000e+0, 9.13889e+3, 0.00000e+0, 2.02743e+0, 0.00000e+0, 4.24829e+2, 0.00000e+0, 5.01763e+2, 0.00000e+0, 1.64714e+1, 0.00000e+0, -4.44496e-1, 0.00000e+0, 2.87374e+0, 0.00000e+0, 8.46024e-2, 0.00000e+0, -8.25167e-1, 0.00000e+0, 4.98609e+0, 0.00000e+0, 8.88519e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:16.764, 26/04/2022 08:02:16.694, 2.01023e+0, 0.00000e+0, 4.20745e+2, 0.00000e+0, 9.23758e+3, 0.00000e+0, 2.02897e+0, 0.00000e+0, 4.24668e+2, 0.00000e+0, 5.01420e+2, 0.00000e+0, 1.64894e+1, 0.00000e+0, -4.40250e-1, 0.00000e+0, 2.87256e+0, 0.00000e+0, 8.46428e-2, 0.00000e+0, -8.25167e-1, 0.00000e+0, 4.98744e+0, 0.00000e+0, 8.89387e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:17.763, 26/04/2022 08:02:17.688, 2.01012e+0, 0.00000e+0, 4.21959e+2, 0.00000e+0, 9.22354e+3, 0.00000e+0, 2.02884e+0, 0.00000e+0, 4.25887e+2, 0.00000e+0, 5.01171e+2, 0.00000e+0, 1.64811e+1, 0.00000e+0, -4.42044e-1, 0.00000e+0, 2.87323e+0, 0.00000e+0, 8.45991e-2, 0.00000e+0, -8.25167e-1, 0.00000e+0, 4.98692e+0, 0.00000e+0, 8.89054e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:18.753, 26/04/2022 08:02:18.683, 2.01083e+0, 0.00000e+0, 4.18231e+2, 0.00000e+0, 9.25001e+3, 0.00000e+0, 2.02960e+0, 0.00000e+0, 4.22136e+2, 0.00000e+0, 5.00251e+2, 0.00000e+0, 1.64770e+1, 0.00000e+0, -4.42220e-1, 0.00000e+0, 2.87207e+0, 0.00000e+0, 8.46676e-2, 0.00000e+0, -8.25167e-1, 0.00000e+0, 4.98658e+0, 0.00000e+0, 8.88831e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:19.771, 26/04/2022 08:02:19.677, 2.01194e+0, 0.00000e+0, 4.15540e+2, 0.00000e+0, 9.15549e+3, 0.00000e+0, 2.03053e+0, 0.00000e+0, 4.19379e+2, 0.00000e+0, 4.99937e+2, 0.00000e+0, 1.65064e+1, 0.00000e+0, -4.42670e-1, 0.00000e+0, 2.87271e+0, 0.00000e+0, 8.46155e-2, 0.00000e+0, -8.25156e-1, 0.00000e+0, 4.98703e+0, 0.00000e+0, 8.89125e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:20.744, 26/04/2022 08:02:20.672, 2.01297e+0, 0.00000e+0, 4.17706e+2, 0.00000e+0, 9.17497e+3, 0.00000e+0, 2.03161e+0, 0.00000e+0, 4.21574e+2, 0.00000e+0, 4.99834e+2, 0.00000e+0, 1.64919e+1, 0.00000e+0, -4.42739e-1, 0.00000e+0, 2.87343e+0, 0.00000e+0, 8.45921e-2, 0.00000e+0, -8.25156e-1, 0.00000e+0, 4.98798e+0, 0.00000e+0, 8.89731e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:21.744, 26/04/2022 08:02:21.666, 2.01212e+0, 0.00000e+0, 4.20345e+2, 0.00000e+0, 9.15765e+3, 0.00000e+0, 2.03072e+0, 0.00000e+0, 4.24229e+2, 0.00000e+0, 4.99889e+2, 0.00000e+0, 1.64975e+1, 0.00000e+0, -4.51521e-1, 0.00000e+0, 2.87280e+0, 0.00000e+0, 8.46122e-2, 0.00000e+0, -8.25145e-1, 0.00000e+0, 4.98579e+0, 0.00000e+0, 8.88329e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:22.733, 26/04/2022 08:02:22.660, 2.00984e+0, 0.00000e+0, 4.19970e+2, 0.00000e+0, 9.22277e+3, 0.00000e+0, 2.02855e+0, 0.00000e+0, 4.23879e+2, 0.00000e+0, 5.00406e+2, 0.00000e+0, 1.64872e+1, 0.00000e+0, -4.48839e-1, 0.00000e+0, 2.87292e+0, 0.00000e+0, 8.46280e-2, 0.00000e+0, -8.25145e-1, 0.00000e+0, 4.98706e+0, 0.00000e+0, 8.89140e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:23.733, 26/04/2022 08:02:23.655, 2.00824e+0, 0.00000e+0, 4.18442e+2, 0.00000e+0, 9.08782e+3, 0.00000e+0, 2.02666e+0, 0.00000e+0, 4.22280e+2, 0.00000e+0, 5.01924e+2, 0.00000e+0, 1.65665e+1, 0.00000e+0, -4.59876e-1, 0.00000e+0, 2.87235e+0, 0.00000e+0, 8.46309e-2, 0.00000e+0, -8.25134e-1, 0.00000e+0, 4.98525e+0, 0.00000e+0, 8.87982e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:24.723, 26/04/2022 08:02:24.650, 2.00859e+0, 0.00000e+0, 4.18391e+2, 0.00000e+0, 9.17892e+3, 0.00000e+0, 2.02720e+0, 0.00000e+0, 4.22267e+2, 0.00000e+0, 5.01786e+2, 0.00000e+0, 1.65099e+1, 0.00000e+0, -4.46633e-1, 0.00000e+0, 2.87343e+0, 0.00000e+0, 8.46729e-2, 0.00000e+0, -8.25134e-1, 0.00000e+0, 4.98571e+0, 0.00000e+0, 8.88277e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:25.715, 26/04/2022 08:02:25.645, 2.00900e+0, 0.00000e+0, 4.18643e+2, 0.00000e+0, 9.22909e+3, 0.00000e+0, 2.02772e+0, 0.00000e+0, 4.22543e+2, 0.00000e+0, 5.01507e+2, 0.00000e+0, 1.65004e+1, 0.00000e+0, -4.52189e-1, 0.00000e+0, 2.87259e+0, 0.00000e+0, 8.45986e-2, 0.00000e+0, -8.25134e-1, 0.00000e+0, 4.98466e+0, 0.00000e+0, 8.87605e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:26.714, 26/04/2022 08:02:26.639, 2.01078e+0, 0.00000e+0, 4.21850e+2, 0.00000e+0, 9.32637e+3, 0.00000e+0, 2.02971e+0, 0.00000e+0, 4.25821e+2, 0.00000e+0, 5.00725e+2, 0.00000e+0, 1.64997e+1, 0.00000e+0, -4.41128e-1, 0.00000e+0, 2.87279e+0, 0.00000e+0, 8.46225e-2, 0.00000e+0, -8.25134e-1, 0.00000e+0, 4.98511e+0, 0.00000e+0, 8.87888e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:27.711, 26/04/2022 08:02:27.633, 2.01134e+0, 0.00000e+0, 4.17497e+2, 0.00000e+0, 9.26228e+3, 0.00000e+0, 2.03014e+0, 0.00000e+0, 4.21400e+2, 0.00000e+0, 5.00380e+2, 0.00000e+0, 1.65103e+1, 0.00000e+0, -4.49942e-1, 0.00000e+0, 2.87207e+0, 0.00000e+0, 8.46055e-2, 0.00000e+0, -8.25134e-1, 0.00000e+0, 4.98431e+0, 0.00000e+0, 8.87378e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:28.704, 26/04/2022 08:02:28.628, 2.01033e+0, 0.00000e+0, 4.18191e+2, 0.00000e+0, 9.17216e+3, 0.00000e+0, 2.02894e+0, 0.00000e+0, 4.22062e+2, 0.00000e+0, 5.00057e+2, 0.00000e+0, 1.64926e+1, 0.00000e+0, -4.38042e-1, 0.00000e+0, 2.87329e+0, 0.00000e+0, 8.46236e-2, 0.00000e+0, -8.25124e-1, 0.00000e+0, 4.98618e+0, 0.00000e+0, 8.88574e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:29.692, 26/04/2022 08:02:29.623, 2.01177e+0, 0.00000e+0, 4.15620e+2, 0.00000e+0, 9.18576e+3, 0.00000e+0, 2.03042e+0, 0.00000e+0, 4.19473e+2, 0.00000e+0, 4.99375e+2, 0.00000e+0, 1.65012e+1, 0.00000e+0, -4.41261e-1, 0.00000e+0, 2.87386e+0, 0.00000e+0, 8.46686e-2, 0.00000e+0, -8.25124e-1, 0.00000e+0, 4.98497e+0, 0.00000e+0, 8.87800e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:30.705, 26/04/2022 08:02:30.617, 2.00990e+0, 0.00000e+0, 4.11940e+2, 0.00000e+0, 9.08694e+3, 0.00000e+0, 2.02833e+0, 0.00000e+0, 4.15717e+2, 0.00000e+0, 5.00652e+2, 0.00000e+0, 1.65054e+1, 0.00000e+0, -4.47410e-1, 0.00000e+0, 2.87236e+0, 0.00000e+0, 8.46621e-2, 0.00000e+0, -8.25124e-1, 0.00000e+0, 4.98537e+0, 0.00000e+0, 8.88060e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:31.683, 26/04/2022 08:02:31.611, 2.00851e+0, 0.00000e+0, 4.18363e+2, 0.00000e+0, 9.17262e+3, 0.00000e+0, 2.02711e+0, 0.00000e+0, 4.22236e+2, 0.00000e+0, 5.01467e+2, 0.00000e+0, 1.64991e+1, 0.00000e+0, -4.48646e-1, 0.00000e+0, 2.87354e+0, 0.00000e+0, 8.46464e-2, 0.00000e+0, -8.25124e-1, 0.00000e+0, 4.98478e+0, 0.00000e+0, 8.87680e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:32.695, 26/04/2022 08:02:32.606, 2.00777e+0, 0.00000e+0, 4.16327e+2, 0.00000e+0, 9.21556e+3, 0.00000e+0, 2.02645e+0, 0.00000e+0, 4.20200e+2, 0.00000e+0, 5.02441e+2, 0.00000e+0, 1.65024e+1, 0.00000e+0, -4.49559e-1, 0.00000e+0, 2.87266e+0, 0.00000e+0, 8.46041e-2, 0.00000e+0, -8.25111e-1, 0.00000e+0, 4.98552e+0, 0.00000e+0, 8.88155e+1, 0.00000e+0, 3, -1, Disabled
26/04/2022 10:02:33.675, 26/04/2022 08:02:33.600, 2.00981e+0, 0.00000e+0, 4.17212e+2, 0.00000e+0, 9.25873e+3, 0.00000e+0, 2.02859e+0, 0.00000e+0, 4.21111e+2, 0.00000e+0, 5.01408e+2, 0.00000e+0, 1.65098e+1, 0.00000e+0, -4.47156e-1, 0.00000e+0, 2.87306e+0, 0.00000e+0, 8.46638e-2, 0.00000e+0, -8.25111e-1, 0.00000e+0, 4.98534e+0, 0.00000e+0, 8.88035e+1, 0.00000e+0, 3, -1, Disabled
